Parasitized,111.0,13951.5,0,0,0,
Parasitized,90.0,259.0,45.0,47.5,13.0,
Parasitized,245.5,102.0,11316.0,0,0,
Parasitized,10016.0,0,0,0,0,
Parasitized,305.0,7223.0,0,0,0,
Parasitized,221.5,236.5,20.0,8934.0,0,
Parasitized,31.0,280.0,16977.5,0,0,
Parasitized,237.5,12639.5,0,0,0,
Parasitized,11.5,178.5,23.5,15.5,22.5,
Parasitized,0.0,134.0,909.5,7268.0,0,
Parasitized,42.0,42.5,29.5,202.5,11741.0,
Parasitized,314.0,13537.5,0,0,0,
Parasitized,57.0,86.5,29.5,18602.5,0,
Parasitized,233.5,11698.0,0,0,0,
Parasitized,7.0,209.5,16.5,4.0,4.0,
Parasitized,189.0,21.5,15186.0,0,0,
Parasitized,11.5,144.5,17273.5,0,0,
Parasitized,56.5,17684.0,0,0,0,
Parasitized,22.5,10.5,37.5,20.0,39.0,
Parasitized,105.0,246.0,38.0,159.0,16017.5,
Parasitized,164.5,155.0,11795.5,0,0,
Parasitized,10518.0,0,0,0,0,
Parasitized,164.5,15077.5,0,0,0,
Parasitized,31.0,106.0,12497.5,0,0,
Parasitized,41.0,215.5,9570.5,0,0,
Parasitized,27.5,44.5,228.5,13744.0,0,
Parasitized,109.0,19.0,207.0,13810.0,0,
Parasitized,123.0,11531.5,0,0,0,
Parasitized,10.0,77.0,50.0,179.5,41.5,
Parasitized,71.5,14059.0,0,0,0,
Parasitized,17.5,0.0,7398.0,0,0,
Parasitized,36.0,32.0,2.0,100.5,87.0,
Parasitized,197.0,15973.0,0,0,0,
Parasitized,186.0,13823.5,0,0,0,
Parasitized,8764.0,0,0,0,0,
Parasitized,218.0,7.0,17103.0,0,0,
Parasitized,190.0,12883.5,0,0,0,
Parasitized,365.0,16309.0,0,0,0,
Parasitized,0.0,9065.0,0,0,0,
Parasitized,45.0,440.5,14377.5,0,0,
Parasitized,31.0,26.0,4.0,351.0,5.5,
Parasitized,174.0,60.5,190.5,182.5,254.0,
Parasitized,178.0,12636.0,0,0,0,
Parasitized,21.5,191.0,15989.0,0,0,
Parasitized,100.0,15308.0,0,0,0,
Parasitized,13278.0,0,0,0,0,
Parasitized,128.5,10646.5,0,0,0,
Parasitized,219.5,12314.5,0,0,0,
Parasitized,283.0,12470.0,0,0,0,
Parasitized,254.0,167.0,12.5,11135.5,0,
Parasitized,11584.0,0,0,0,0,
Parasitized,173.5,8.0,13796.0,0,0,
Parasitized,189.0,9448.5,0,0,0,
Parasitized,176.5,5.5,250.0,10417.5,0,
Parasitized,174.5,12039.0,0,0,0,
Parasitized,155.5,173.0,14702.5,0,0,
Parasitized,90.5,7641.5,0,0,0,
Parasitized,7.5,38.5,508.0,15.0,60.0,
Parasitized,220.0,15022.5,0,0,0,
Parasitized,2221.5,158.0,0.0,1.5,3.0,
Parasitized,153.0,13403.5,0,0,0,
Parasitized,150.5,61.5,47.0,337.0,16023.0,
Parasitized,173.5,12964.5,0,0,0,
Parasitized,240.0,16038.0,0,0,0,
Parasitized,180.5,15793.0,0,0,0,
Parasitized,176.0,18187.5,0,0,0,
Parasitized,4.0,189.0,11987.5,0,0,
Parasitized,169.0,17.0,15720.5,0,0,
Parasitized,181.0,12573.0,0,0,0,
Parasitized,109.0,237.0,15347.0,0,0,
Parasitized,255.0,60.0,179.5,50.0,7.0,
Parasitized,250.0,16005.5,0,0,0,
Parasitized,32.0,261.5,12464.5,0,0,
Parasitized,109.0,134.5,12319.5,0,0,
Parasitized,329.0,11877.5,0,0,0,
Parasitized,15.0,215.0,16843.0,0,0,
Parasitized,5.5,13372.5,0,0,0,
Parasitized,11706.5,0,0,0,0,
Parasitized,2.0,202.0,9843.5,0,0,
Parasitized,83.5,134.5,2.0,19.5,191.5,
Parasitized,212.0,40.0,15.0,11501.0,0,
Parasitized,94.5,13620.0,0,0,0,
Parasitized,32.0,169.0,15916.0,0,0,
Parasitized,10.0,218.0,90.5,12478.5,0,
Parasitized,51.0,78.0,106.0,13609.0,0,
Parasitized,229.5,39.5,16.5,252.0,12173.0,
Parasitized,190.5,166.5,37.5,2.0,29.5,
Parasitized,5.5,152.0,15233.0,0,0,
Parasitized,200.0,12006.5,0,0,0,
Parasitized,7.0,11.0,217.0,18745.5,0,
Parasitized,124.5,15473.0,0,0,0,
Parasitized,144.0,10595.5,0,0,0,
Parasitized,25.0,285.0,11554.5,0,0,
Parasitized,192.0,15813.0,0,0,0,
Parasitized,69.0,185.0,13550.5,0,0,
Parasitized,188.0,18749.0,0,0,0,
Parasitized,126.5,14740.0,0,0,0,
Parasitized,31.5,141.5,14023.0,0,0,
Parasitized,131.0,5.0,1.0,288.0,20262.0,
Parasitized,226.5,7.0,2.0,401.5,25.5,
Parasitized,345.0,7440.0,0,0,0,
Parasitized,226.5,14924.5,0,0,0,
Parasitized,33.0,154.5,508.0,12378.0,0,
Parasitized,238.5,12020.5,0,0,0,
Parasitized,168.5,214.0,47.5,14519.5,0,
Parasitized,22.0,27.5,460.0,250.5,32.5,
Parasitized,15.0,161.5,12751.0,0,0,
Parasitized,157.5,10108.0,0,0,0,
Parasitized,27.5,29.0,12227.5,0,0,
Parasitized,5.5,176.0,13413.0,0,0,
Parasitized,222.5,189.0,37.0,181.0,12940.0,
Parasitized,24.0,21.0,151.5,123.5,12662.5,
Parasitized,103.5,17.0,157.5,10.0,11776.0,
Parasitized,11640.5,0,0,0,0,
Parasitized,64.5,12.5,10289.5,0,0,
Parasitized,222.0,14806.5,0,0,0,
Parasitized,201.5,10678.5,0,0,0,
Parasitized,171.5,12334.5,0,0,0,
Parasitized,224.0,8894.0,0,0,0,
Parasitized,7.0,183.5,14432.5,0,0,
Parasitized,22.0,195.0,0.0,16218.5,0,
Parasitized,2.0,270.5,15996.5,0,0,
Parasitized,135.0,8996.5,0,0,0,
Parasitized,178.5,17848.5,0,0,0,
Parasitized,177.5,15833.0,0,0,0,
Parasitized,309.5,39.5,10.0,12817.5,0,
Parasitized,13938.5,0,0,0,0,
Parasitized,152.5,141.0,140.0,15238.5,0,
Parasitized,43.5,6922.5,0,0,0,
Parasitized,10.0,132.0,12.5,259.5,12990.5,
Parasitized,139.0,35.5,168.0,131.0,119.0,
Parasitized,294.5,85.5,9.5,235.5,66.0,
Parasitized,12.5,304.0,11843.5,0,0,
Parasitized,187.0,321.5,14321.5,0,0,
Parasitized,10613.5,0,0,0,0,
Parasitized,270.0,171.0,9875.0,0,0,
Parasitized,105.0,12279.5,0,0,0,
Parasitized,18.5,164.0,12370.0,0,0,
Parasitized,181.5,9955.0,248.5,0,0,
Parasitized,15.0,148.0,10129.5,0,0,
Parasitized,236.5,11012.5,0,0,0,
Parasitized,836.5,36.5,2.0,40.5,13225.5,
Parasitized,57.5,244.0,34.0,19.0,4.0,
Parasitized,152.5,101.0,21.0,13976.0,0,
Parasitized,151.0,142.0,15384.5,0,0,
Parasitized,55.0,164.0,25.0,12465.5,0,
Parasitized,166.0,17522.5,0,0,0,
Parasitized,191.0,11967.5,0,0,0,
Parasitized,148.0,14252.5,0,0,0,
Parasitized,194.0,4.0,13895.5,0,0,
Parasitized,157.0,14622.0,0,0,0,
Parasitized,0.5,220.0,0.0,61.0,19477.0,
Parasitized,138.0,13524.5,0,0,0,
Parasitized,14.0,225.0,11.0,196.5,12280.5,
Parasitized,17008.0,0,0,0,0,
Parasitized,190.0,16704.0,0,0,0,
Parasitized,12.5,57.5,17.0,2.0,195.0,
Parasitized,125.5,12091.5,0,0,0,
Parasitized,196.0,13628.0,0,0,0,
Parasitized,148.5,53.0,14400.5,0,0,
Parasitized,206.5,17856.5,0,0,0,
Parasitized,256.0,25.0,2.0,17302.5,0,
Parasitized,161.5,12812.5,0,0,0,
Parasitized,91.5,193.0,15107.0,0,0,
Parasitized,162.0,13666.5,0,0,0,
Parasitized,221.0,12.0,2.5,10.0,61.0,
Parasitized,163.5,7366.5,0,0,0,
Parasitized,21.5,276.0,16721.5,0,0,
Parasitized,240.0,207.0,16119.0,0,0,
Parasitized,190.0,16148.0,0,0,0,
Parasitized,170.5,14805.5,0,0,0,
Parasitized,30.5,84.5,50.5,136.0,13094.5,
Parasitized,101.5,152.0,16086.5,0,0,
Parasitized,173.0,292.0,34.0,115.5,9.5,
Parasitized,248.5,7.0,13445.5,0,0,
Parasitized,196.0,14935.0,0,0,0,
Parasitized,162.0,20.5,93.5,12581.0,0,
Parasitized,211.0,17376.0,0,0,0,
Parasitized,0.0,5463.5,0,0,0,
Parasitized,53.0,363.0,12747.5,156.0,0,
Parasitized,23.5,1.5,7654.0,0,0,
Parasitized,212.5,10008.5,0,0,0,
Parasitized,166.0,211.0,15478.5,0,0,
Parasitized,166.0,14473.0,0,0,0,
Parasitized,15.0,259.0,16259.0,0,0,
Parasitized,221.5,17404.5,0,0,0,
Parasitized,232.5,207.0,11.0,8.5,16.5,
Parasitized,41.5,268.0,183.0,13047.0,0,
Parasitized,18.0,235.5,8.5,238.0,12.5,
Parasitized,201.0,13974.5,0,0,0,
Parasitized,134.0,7440.5,0,0,0,
Parasitized,0.0,6677.0,0,0,0,
Parasitized,12.5,14.0,6655.0,0,0,
Parasitized,169.5,15.0,11892.5,0,0,
Parasitized,214.0,1.0,316.0,36.5,9848.5,
Parasitized,261.0,5.5,2.0,7.0,15330.0,
Parasitized,15290.0,0,0,0,0,
Parasitized,9.0,2.0,232.0,25.5,9077.5,
Parasitized,256.0,12588.0,0,0,0,
Parasitized,251.5,9644.5,0,0,0,
Parasitized,162.5,16257.5,0,0,0,
Parasitized,231.0,14421.5,0,0,0,
Parasitized,226.5,15001.5,0,0,0,
Parasitized,16160.5,0,0,0,0,
Parasitized,11.0,284.0,13225.5,0,0,
Parasitized,11806.5,0,0,0,0,
Parasitized,230.5,12241.5,0,0,0,
Parasitized,505.5,6.0,14189.0,0,0,
Parasitized,1455.0,10410.0,0,0,0,
Parasitized,44.5,23.5,315.0,18353.5,0,
Parasitized,160.5,13640.5,0,0,0,
Parasitized,12431.5,0,0,0,0,
Parasitized,157.5,123.5,16.5,67.5,20.0,
Parasitized,343.5,163.0,15040.5,0,0,
Parasitized,158.5,8.5,24.0,148.0,31.5,
Parasitized,177.5,76.5,15784.5,0,0,
Parasitized,42.5,348.5,14588.5,237.0,0,
Parasitized,232.0,22426.0,0,0,0,
Parasitized,64.0,146.0,16103.5,0,0,
Parasitized,407.5,7.5,202.5,16824.0,0,
Parasitized,185.5,11850.0,0,0,0,
Parasitized,118.0,787.0,32.5,12309.5,0,
Parasitized,8.5,9.0,554.0,10.0,15478.0,
Parasitized,0.0,7.0,229.0,9400.0,0,
Parasitized,12032.5,0,0,0,0,
Parasitized,241.5,13563.5,0,0,0,
Parasitized,100.0,75.5,10980.0,0,0,
Parasitized,266.5,15667.0,1.0,0,0,
Parasitized,216.0,12322.0,0,0,0,
Parasitized,16543.5,0,0,0,0,
Parasitized,10.0,360.0,483.5,14470.5,0,
Parasitized,26.5,141.5,10.5,48.5,81.0,
Parasitized,141.0,12416.5,0,0,0,
Parasitized,120.5,12267.5,0,0,0,
Parasitized,35.5,7.0,81.0,12333.0,0,
Parasitized,285.0,13863.0,0,0,0,
Parasitized,13489.0,0,0,0,0,
Parasitized,14770.0,0,0,0,0,
Parasitized,187.0,15513.5,0,0,0,
Parasitized,113.5,148.0,62.0,10891.0,0,
Parasitized,1.5,43.5,21925.5,0,0,
Parasitized,124.0,13745.0,0,0,0,
Parasitized,148.0,41.0,173.5,14384.0,0,
Parasitized,129.5,94.5,47.0,42.5,152.0,
Parasitized,135.0,15469.5,0,0,0,
Parasitized,187.5,127.0,14447.0,0,0,
Parasitized,47.5,36.5,11774.5,0,0,
Parasitized,88.5,15513.0,0,0,0,
Parasitized,48.0,150.5,146.5,64.5,13211.0,
Parasitized,183.0,64.5,28.5,9612.0,0,
Parasitized,238.0,10014.0,0,0,0,
Parasitized,12.5,14777.5,0,0,0,
Parasitized,176.0,13391.5,0,0,0,
Parasitized,239.0,463.5,240.0,9865.5,0,
Parasitized,266.0,18501.5,0,0,0,
Parasitized,185.5,10075.0,0,0,0,
Parasitized,135.5,192.0,14296.0,0,0,
Parasitized,163.0,15459.5,0,0,0,
Parasitized,133.0,8628.5,0,0,0,
Parasitized,186.0,11977.0,0,0,0,
Parasitized,191.5,233.0,20832.0,0,0,
Parasitized,483.0,1679.5,14292.5,0,0,
Parasitized,150.0,14641.0,0,0,0,
Parasitized,197.5,15630.5,0,0,0,
Parasitized,196.5,12.5,13257.0,0,0,
Parasitized,17.0,259.5,6237.0,0,0,
Parasitized,167.5,14879.0,0,0,0,
Parasitized,19.5,24.0,206.5,85.0,15274.0,
Parasitized,272.0,15338.0,0,0,0,
Parasitized,7.0,812.0,91.0,22.5,17.5,
Parasitized,108.0,300.5,14903.0,0,0,
Parasitized,11366.0,0,0,0,0,
Parasitized,8.5,179.5,12990.0,0,0,
Parasitized,10.0,35.0,32.0,549.0,15065.5,
Parasitized,11.0,28.5,277.5,15911.0,0,
Parasitized,38.0,192.0,12192.5,0,0,
Parasitized,173.0,48.0,27.0,18108.5,0,
Parasitized,187.5,16638.0,0,0,0,
Parasitized,57.5,248.5,127.0,118.5,17.5,
Parasitized,157.0,18831.0,0,0,0,
Parasitized,173.5,15780.5,0,0,0,
Parasitized,17.5,142.0,9474.5,0,0,
Parasitized,108.0,100.0,11434.0,0,0,
Parasitized,222.5,11458.5,0,0,0,
Parasitized,101.0,188.0,13416.5,0,0,
Parasitized,10.0,97.5,12669.0,0,0,
Parasitized,414.5,18836.5,0,0,0,
Parasitized,228.5,22920.0,0,0,0,
Parasitized,17.0,35.5,174.0,18286.5,0,
Parasitized,157.0,12403.0,0,0,0,
Parasitized,7.0,201.0,270.5,16423.5,0,
Parasitized,111.5,38.5,11484.5,0,0,
Parasitized,161.0,13513.5,0,0,0,
Parasitized,115.0,13133.0,0,0,0,
Parasitized,204.0,16744.5,0,0,0,
Parasitized,14287.5,0,0,0,0,
Parasitized,320.0,12075.5,0,0,0,
Parasitized,29.0,5.5,28.5,14564.0,0,
Parasitized,164.5,17797.0,0,0,0,
Parasitized,122.0,13178.5,0,0,0,
Parasitized,160.5,7.5,7.0,12702.5,0,
Parasitized,199.5,8442.5,0,0,0,
Parasitized,198.0,13498.5,0,0,0,
Parasitized,274.0,14434.0,0,0,0,
Parasitized,31.0,266.0,21.0,457.0,10.0,
Parasitized,190.0,58.5,14510.5,0,0,
Parasitized,188.0,16806.5,0,0,0,
Parasitized,201.5,96.5,290.5,9909.0,0,
Parasitized,192.0,4.0,16649.5,0,0,
Parasitized,24.0,64.0,57.5,12.5,12.5,
Parasitized,24.5,2.0,174.0,15966.0,0,
Parasitized,244.5,66.0,10465.0,0,0,
Parasitized,92.0,16579.0,0,0,0,
Parasitized,13360.0,0,0,0,0,
Parasitized,130.5,13754.0,0,0,0,
Parasitized,427.0,510.0,2.0,720.5,104.0,
Parasitized,62.5,2.0,534.5,237.5,278.5,
Parasitized,3679.0,12023.5,15024.0,0,0,
Parasitized,11.0,657.0,494.5,17461.0,0,
Parasitized,50.0,5.5,62.5,5003.5,13211.0,
Parasitized,1786.5,0,0,0,0,
Parasitized,97.5,7.0,15.0,119.0,199.5,
Parasitized,145.5,71.5,16.0,16.5,5.5,
Parasitized,11637.0,13986.5,0,0,0,
Parasitized,8.5,44.0,32.0,43.0,1884.5,
Parasitized,2.0,24.5,8.5,40.0,236.0,
Parasitized,63.0,146.5,16159.0,0,0,
Parasitized,5.5,11.0,4.0,59.5,223.0,
Parasitized,529.0,20.0,48.5,134.5,14526.0,
Parasitized,70.0,6.0,17519.0,0,0,
Parasitized,2.0,5.5,36.0,9.0,20.0,
Parasitized,1591.0,2184.0,14469.0,0,0,
Parasitized,109.0,1934.5,0,0,0,
Parasitized,0.0,766.0,16980.5,0,0,
Parasitized,2.0,30.5,58.0,3581.5,13070.0,
Parasitized,23.5,80.5,2.0,5.5,178.5,
Parasitized,7.5,0.0,0.0,0.0,1238.0,
Parasitized,328.5,5741.5,11337.5,0,0,
Parasitized,184.0,31.5,4304.5,9815.0,0,
Parasitized,0.0,0.0,2.0,0.0,0.0,
Parasitized,33.0,17.5,7460.0,14589.0,0,
Parasitized,210.0,10352.5,0,0,0,
Parasitized,321.5,16.5,18.5,311.5,14937.5,
Parasitized,198.5,79.0,0.0,14267.5,0,
Parasitized,4.0,11.0,13.5,13.5,2.0,
Parasitized,142.0,17404.0,0,0,0,
Parasitized,354.5,1412.5,12265.0,0,0,
Parasitized,334.0,99.0,4.0,15400.0,0,
Parasitized,66.0,81.0,357.5,219.5,4.0,
Parasitized,36.0,15.0,68.0,4.0,538.0,
Parasitized,8.5,7.0,176.0,310.5,15619.0,
Parasitized,31.0,16714.0,0,0,0,
Parasitized,193.5,257.5,163.0,2.0,370.0,
Parasitized,17658.5,0,0,0,0,
Parasitized,278.5,38.0,37.5,171.5,8.0,
Parasitized,12.5,6.0,168.0,285.5,16294.0,
Parasitized,9.5,58.5,14887.0,0,0,
Parasitized,12024.5,0,0,0,0,
Parasitized,374.0,17629.0,0,0,0,
Parasitized,8.5,12461.5,70.5,0,0,
Parasitized,4.0,16225.0,0,0,0,
Parasitized,232.0,212.5,11928.5,0,0,
Parasitized,166.5,71.0,172.5,18169.5,0,
Parasitized,151.0,14952.0,0,0,0,
Parasitized,159.0,17774.0,0,0,0,
Parasitized,334.5,11990.5,0,0,0,
Parasitized,312.0,13105.0,0,0,0,
Parasitized,164.5,22.5,15.0,17755.5,0,
Parasitized,76.5,188.0,20239.5,0,0,
Parasitized,175.5,275.0,11214.5,0,0,
Parasitized,304.5,24778.0,0,0,0,
Parasitized,43.5,24.0,17073.0,0,0,
Parasitized,374.5,14660.5,0,0,0,
Parasitized,610.5,14.0,92.5,17.0,248.5,
Parasitized,18773.0,0,0,0,0,
Parasitized,288.5,182.5,180.5,16242.5,0,
Parasitized,176.0,14046.0,0,0,0,
Parasitized,316.0,12422.5,0,0,0,
Parasitized,5.5,84.0,116.0,13913.5,0,
Parasitized,10.0,12334.5,0,0,0,
Parasitized,9.5,7.0,34.5,10999.5,0,
Parasitized,226.5,20.5,13003.5,0,0,
Parasitized,306.5,11195.0,0,0,0,
Parasitized,12.5,9927.0,0,0,0,
Parasitized,14278.5,0,0,0,0,
Parasitized,15717.0,0,0,0,0,
Parasitized,86.5,15368.5,0,0,0,
Parasitized,78.0,17485.0,0,0,0,
Parasitized,11190.5,0,0,0,0,
Parasitized,16990.5,0,0,0,0,
Parasitized,88.0,15962.5,0,0,0,
Parasitized,55.5,15343.5,0,0,0,
Parasitized,36.5,15645.0,0,0,0,
Parasitized,5.5,28.5,10019.5,0,0,
Parasitized,8325.0,0,0,0,0,
Parasitized,14682.5,0,0,0,0,
Parasitized,1.0,0.0,600.5,15843.5,0,
Parasitized,117.0,18245.0,0,0,0,
Parasitized,10388.5,0,0,0,0,
Parasitized,160.5,13508.5,0,0,0,
Parasitized,145.5,13047.5,0,0,0,
Parasitized,12337.0,0,0,0,0,
Parasitized,150.5,16188.0,0,0,0,
Parasitized,138.5,35.5,18301.0,18.5,34.5,
Parasitized,15204.0,0,0,0,0,
Parasitized,15852.5,0,0,0,0,
Parasitized,14022.5,0,0,0,0,
Parasitized,42.5,19312.0,0,0,0,
Parasitized,165.0,15085.5,0,0,0,
Parasitized,75.5,14519.0,0,0,0,
Parasitized,141.0,16457.5,0,0,0,
Parasitized,18035.0,0,0,0,0,
Parasitized,183.5,13922.0,0,0,0,
Parasitized,9.0,14431.0,0,0,0,
Parasitized,135.5,14784.0,0,0,0,
Parasitized,100.5,92.5,17265.0,0,0,
Parasitized,124.5,14583.5,0,0,0,
Parasitized,16.5,133.0,14630.0,0,0,
Parasitized,173.0,13828.5,0,0,0,
Parasitized,172.0,16701.5,0,0,0,
Parasitized,9265.0,0,0,0,0,
Parasitized,483.0,12890.0,0,0,0,
Parasitized,10306.5,0,0,0,0,
Parasitized,14682.5,0,0,0,0,
Parasitized,10.0,16284.0,0,0,0,
Parasitized,26.0,18594.5,0,0,0,
Parasitized,132.0,9942.0,0,0,0,
Parasitized,173.5,11216.0,0,0,0,
Parasitized,111.5,16967.5,0,0,0,
Parasitized,274.0,8544.0,0,0,0,
Parasitized,257.5,12856.0,0,0,0,
Parasitized,143.0,12370.5,0,0,0,
Parasitized,209.0,12789.0,0,0,0,
Parasitized,105.0,113.0,11400.5,0,0,
Parasitized,172.5,14600.0,0,0,0,
Parasitized,143.0,15758.0,0,0,0,
Parasitized,132.0,13250.0,0,0,0,
Parasitized,119.0,11798.0,0,0,0,
Parasitized,155.0,11173.0,0,0,0,
Parasitized,132.0,7.0,11.0,169.5,13174.5,
Parasitized,94.5,88.0,12174.5,0,0,
Parasitized,54.0,34.0,14417.5,0,0,
Parasitized,129.0,9650.0,0,0,0,
Parasitized,240.5,15252.5,0,0,0,
Parasitized,40.0,139.0,14990.0,0,0,
Parasitized,7.0,65.0,110.5,13509.0,0,
Parasitized,151.0,12896.0,0,0,0,
Parasitized,165.0,12841.0,0,0,0,
Parasitized,81.5,12258.0,0,0,0,
Parasitized,9.5,71.5,77.0,11593.0,0,
Parasitized,54.5,54.5,12542.0,0,0,
Parasitized,116.5,13113.5,0,0,0,
Parasitized,191.5,14010.5,0,0,0,
Parasitized,67.0,50.0,13410.0,0,0,
Parasitized,109.5,10.0,11408.0,0,0,
Parasitized,143.0,11328.5,0,0,0,
Parasitized,150.0,14107.5,0,0,0,
Parasitized,171.5,13224.0,0,0,0,
Parasitized,114.5,8573.5,0,0,0,
Parasitized,21.5,108.5,13935.0,0,0,
Parasitized,148.5,15155.0,0,0,0,
Parasitized,186.0,17382.5,0,0,0,
Parasitized,161.0,10396.0,0,0,0,
Parasitized,102.5,12718.5,0,0,0,
Parasitized,153.5,16476.5,0,0,0,
Parasitized,132.5,12638.0,0,0,0,
Parasitized,136.0,17095.0,0,0,0,
Parasitized,335.0,75.5,12196.5,0,0,
Parasitized,149.5,15571.0,0,0,0,
Parasitized,180.5,42.5,14815.0,0,0,
Parasitized,205.5,14718.0,0,0,0,
Parasitized,135.0,14607.0,0,0,0,
Parasitized,149.0,15552.5,0,0,0,
Parasitized,172.5,13987.5,0,0,0,
Parasitized,20.0,158.5,16060.5,0,0,
Parasitized,119.0,46.0,15164.0,0,0,
Parasitized,141.5,15859.5,0,0,0,
Parasitized,24.5,10391.0,0,0,0,
Parasitized,125.0,14029.5,0,0,0,
Parasitized,125.0,9210.5,0,0,0,
Parasitized,155.0,15002.0,0,0,0,
Parasitized,125.0,38.0,15384.0,0,0,
Parasitized,135.0,11624.0,0,0,0,
Parasitized,299.0,14201.0,0,0,0,
Parasitized,15781.5,0,0,0,0,
Parasitized,114.0,71.5,11949.5,0,0,
Parasitized,69.5,77.0,15243.0,0,0,
Parasitized,102.5,17501.5,0,0,0,
Parasitized,162.0,117.5,11413.0,0,0,
Parasitized,148.5,16038.5,0,0,0,
Parasitized,154.0,13802.5,0,0,0,
Parasitized,109.5,12081.0,0,0,0,
Parasitized,206.5,60.0,42.5,15644.0,0,
Parasitized,0.0,10334.5,360.0,0,0,
Parasitized,15700.0,0,0,0,0,
Parasitized,164.0,15730.5,0,0,0,
Parasitized,72.0,13275.5,0,0,0,
Parasitized,179.0,57.0,17943.0,0,0,
Parasitized,56.5,100.0,305.5,201.0,8070.5,
Parasitized,13451.5,0,0,0,0,
Parasitized,220.5,24.0,75.5,15633.0,0,
Parasitized,337.5,70.5,361.5,10321.5,0,
Parasitized,10.0,47.5,714.5,10802.0,0,
Parasitized,14.0,22.5,349.0,257.5,12500.5,
Parasitized,269.0,520.5,11959.0,0,0,
Parasitized,14959.0,0,0,0,0,
Parasitized,155.5,9342.5,0,0,0,
Parasitized,146.0,814.5,9988.5,0,0,
Parasitized,24.5,352.5,13855.0,0,0,
Parasitized,328.0,17993.0,0,0,0,
Parasitized,335.0,54.5,42.5,22.0,43.5,
Parasitized,190.0,11233.5,0,0,0,
Parasitized,87.0,10380.0,0,0,0,
Parasitized,70.5,11936.5,0,0,0,
Parasitized,139.5,11003.5,0,0,0,
Parasitized,11838.0,0,0,0,0,
Parasitized,153.0,12917.0,0,0,0,
Parasitized,119.0,10374.5,0,0,0,
Parasitized,71.0,11675.0,0,0,0,
Parasitized,95.5,10508.0,0,0,0,
Parasitized,14137.5,0,0,0,0,
Parasitized,9886.5,0,0,0,0,
Parasitized,91.0,9571.0,0,0,0,
Parasitized,102.0,14041.5,0,0,0,
Parasitized,7.0,13776.0,0,0,0,
Parasitized,16592.5,0,0,0,0,
Parasitized,67.0,10470.0,0,0,0,
Parasitized,141.5,12777.5,0,0,0,
Parasitized,70.0,9877.5,0,0,0,
Parasitized,10340.0,0,0,0,0,
Parasitized,9281.5,0,0,0,0,
Parasitized,9905.5,0,0,0,0,
Parasitized,77.0,11523.0,0,0,0,
Parasitized,16.5,10918.5,0,0,0,
Parasitized,104.0,10128.0,0,0,0,
Parasitized,4.0,2.0,65.0,8691.5,0,
Parasitized,215.0,15000.5,0,0,0,
Parasitized,11.0,9081.0,0,0,0,
Parasitized,70.0,9009.0,0,0,0,
Parasitized,28.5,8937.0,0,0,0,
Parasitized,70.0,7068.0,0,0,0,
Parasitized,111.5,7755.0,0,0,0,
